observed,trend,seasonal,residual
-10.78806342832994,,1.2082246105929386,
2.142788596852313,,0.2336106678033268,
-12.051503149987948,,-0.30854382970477084,
-0.7691659035321763,,0.08837224555502218,
8.087457181992205,,-0.46618701989311007,
-7.905470850113863,,-0.29255264107376777,
-16.592344508449596,,-0.9787078470473642,
-16.334325071064363,,0.366641061317761,
-25.38853841628248,,0.12472700011575363,
-17.972481304628026,,1.6526871386830793,
-36.07693190770778,,0.013157677685891822,
-38.617089018479085,,1.0644728182613752,
-37.74546329091838,,0.7482528949450599,
-36.88873952489934,,-0.44812684940584946,
-53.58064584985831,,1.128793359778014,
-51.30330384095476,,2.3226820717767622,
-48.04163730469722,,2.3912738565631506,
-56.57222288850344,,0.3394287313659918,
-67.05595439709367,,-0.15480982793694867,
-77.63519911360451,,0.6424334963230368,
-57.82981089377272,,-0.5913473882684647,
-59.18389270573591,,1.3892223390315852,
-61.76331121553145,,0.12527357745473416,
-73.45895470161709,,0.03215470003700029,
-66.31687141542189,,1.1479646039174356,
-66.70269270065776,-53.43235106834093,0.6476648400096555,-13.918006472326491
-79.44016926905209,-54.14381432417868,-0.04075536978875289,-25.255599575084663
-74.10642994820039,-54.58294658427634,-1.030496417610277,-18.492986946313767
-66.60809665936492,-54.80994056795514,-0.0775667881754934,-11.720589303234286
-62.58130159239299,-55.11120134388238,0.09316346822176111,-7.563263716732373
-65.92413925662798,-55.17024235447043,0.4940983866508941,-11.247995288808443
-76.13414642931086,-55.08899576947676,-0.08514652262783731,-20.960004137206262
-61.324915196105934,-55.11428395775281,-0.21914032967662256,-5.991490908676501
-67.82392587353853,-54.992462370483416,-1.7293794723328055,-11.102084030722306
-71.86464164001993,-54.737463803129216,0.6306760142133653,-17.757853851104073
-55.62668172832119,-54.36637006559727,-0.1677037324472373,-1.0926079302766774
-79.11256307761568,-53.7182779110149,-1.054351257825913,-24.33993390877486
-75.48536795430768,-53.06993709930285,-0.7780534073578202,-21.637377447647008
-74.53015523722394,-52.52809473747691,-0.39959151406670784,-21.602468985680318
-74.09287261364999,-51.95348401534996,-0.2696109755247841,-21.869777622775246
